"","Origin","Weather","Security","LateAircraft"
"181086","ATL",0,0,0
"181091","ATL",0,0,3
"181092","LAX",0,0,33
"181094","ATL",0,0,0
"181097","LAX",0,0,19
"181099","ATL",0,0,0
"181100","ATL",0,0,22
"181106","LAX",0,0,17
"181107","ATL",0,0,7
"181108","LAX",0,0,0
"181110","ATL",0,0,0
"181115","LAX",0,0,25
"181117","ATL",0,0,0
"181119","LAX",0,0,0
"181123","LAX",51,0,0
"181129","ATL",0,0,0
"181130","ATL",0,0,0
"181132","ATL",0,0,53
"181136","ATL",0,0,0
"181139","ATL",0,0,0
"181142","ATL",0,0,17
"181143","ATL",0,0,0
"181145","ATL",0,0,0
"181146","ATL",0,0,0
"181148","ATL",0,0,0
"181150","ATL",0,0,43
"181152","ATL",0,0,23
"181157","ATL",0,0,0
"181161","ATL",0,0,0
"181167","ATL",0,0,0
"181168","ATL",0,0,4
"181175","ATL",0,0,0
"181182","LAX",0,0,47
"181189","ATL",0,0,0
"181190","ATL",0,0,7
"181192","LAX",0,0,13
"181194","ATL",0,0,0
"181197","ATL",0,0,0
"181198","LAX",0,0,12
"181203","ATL",0,0,1
"181206","ATL",0,0,23
"181207","LAX",0,0,49
"181208","ATL",0,0,0
"181211","ATL",0,0,0
"181217","ATL",0,0,15
"181222","LAX",0,0,6
"181228","ATL",0,0,0
"181235","ATL",0,0,25
"181241","LAX",128,0,0
"181245","ATL",0,0,0
"181248","LAX",0,0,0
"181249","LAX",0,0,38
"181263","ATL",0,0,0
"181268","ATL",0,0,0
"181270","ATL",0,0,1
"181271","ATL",0,0,0
"181274","ATL",0,0,0
"181275","ATL",0,0,0
"181282","ATL",0,0,0
"181283","LAX",0,0,85
"181286","ATL",0,0,0
"181288","ATL",0,0,0
"181290","ATL",0,0,73
"181291","ATL",0,0,0
"181296","ATL",0,0,15
"181297","ATL",0,0,4
"181299","ATL",0,0,0
"181302","LAX",15,0,27
"181304","LAX",0,0,0
"181305","ATL",0,0,17
"181308","ATL",0,0,0
"181315","ATL",0,0,0
"181323","ATL",0,0,45
"181326","ATL",0,0,0
"181334","ATL",0,0,17
"181335","ATL",0,0,0
"181349","ATL",0,0,51
"181355","ATL",0,0,23
"181358","LAX",0,0,0
"181361","LAX",0,0,34
"181365","ATL",0,0,0
"181369","LAX",0,0,29
"181373","ATL",0,0,25
"181375","LAX",0,0,0
"181384","ATL",0,0,51
"181385","LAX",0,0,13
"181386","ATL",0,0,7
"181400","LAX",0,0,0
"181403","LAX",0,0,0
"181404","LAX",0,0,17
"181410","ATL",0,0,0
"181413","ATL",0,0,0
"181421","LAX",0,0,0
"181424","ATL",0,0,0
"181426","ATL",0,0,0
"181429","ATL",0,0,0
"181430","ATL",0,0,8
"181431","ATL",0,0,13
"181436","ATL",0,0,0
"181437","ATL",0,0,15
"181442","ATL",0,0,0
"181449","ATL",0,0,0
"181451","ATL",0,0,27
"181465","ATL",0,0,34
"181467","LAX",0,0,175
"181470","LAX",0,0,13
"181474","ATL",0,0,3
"181475","LAX",0,0,0
"181476","ATL",0,0,0
"181478","ATL",0,0,0
"181489","ATL",0,0,0
"181492","ATL",0,0,10
"181503","LAX",0,0,57
"181509","LAX",0,0,0
"181519","ATL",0,0,0
"181523","ATL",0,0,0
"181525","ATL",0,0,24
"181539","ATL",0,0,0
"181545","ATL",0,0,31
"181550","ATL",0,0,0
"181551","ATL",0,0,18
"181567","ATL",0,0,23
"181582","LAX",0,0,0
"181588","ATL",0,0,0
"181596","ATL",0,0,2
"181598","LAX",14,0,74
"181599","ATL",0,0,0
"181617","ATL",0,0,0
"181621","ATL",0,0,0
"181631","ATL",0,0,0
"181638","LAX",0,0,14
"181645","ATL",0,0,20
"181652","ATL",0,0,15
"181656","ATL",0,0,67
"181657","LAX",0,0,14
"181661","ATL",0,0,0
"181663","ATL",0,0,0
"181664","LAX",0,0,0
"181668","ATL",0,0,0
"181672","LAX",0,0,78
"181673","ATL",0,0,0
"181675","LAX",0,0,56
"181700","ATL",0,0,0
"181702","ATL",0,0,0
"181703","ATL",0,0,44
"181710","ATL",0,0,5
"181721","ATL",0,0,0
"181727","ATL",0,0,18
"181731","LAX",0,0,34
"181742","ATL",0,0,0
"181758","ATL",0,0,0
"181759","ATL",0,0,0
"181760","LAX",0,0,25
"181762","LAX",0,0,47
"181765","LAX",0,0,0
"181770","ATL",0,0,28
"181781","ATL",0,0,7
"181783","ATL",0,0,25
"181785","LAX",0,0,14
"181802","ATL",0,0,0
"181803","ATL",0,0,0
"181804","LAX",0,0,72
"181809","ATL",0,0,46
"181822","ATL",0,0,0
"181823","ATL",0,0,0
"181834","ATL",0,0,0
"181842","LAX",0,0,0
"181846","ATL",0,0,0
"181853","ATL",0,0,0
"181855","ATL",0,0,0
"181859","ATL",0,0,8
"181863","ATL",0,0,0
"181865","ATL",0,0,0
"181872","ATL",0,0,53
"181879","ATL",0,0,47
"181883","LAX",0,0,45
"181885","ATL",0,0,0
"181894","ATL",0,0,0
"181897","ATL",0,0,14
"181900","ATL",0,0,0
"181901","ATL",0,0,0
"181904","LAX",0,0,0
"181912","ATL",0,0,20
"181916","ATL",0,0,0
"181919","ATL",0,0,4
"181938","ATL",0,0,0
"181945","ATL",0,0,0
"181958","LAX",0,0,0
"181962","ATL",0,0,57
"181966","LAX",0,0,46
"181970","ATL",0,0,0
"181973","LAX",0,0,30
"181986","ATL",0,0,112
"181988","LAX",0,0,17
"181995","ATL",0,0,0
"181996","LAX",0,0,50
"181997","LAX",0,0,14
"181999","LAX",0,0,0
"182000","ATL",0,0,0
"182004","LAX",0,0,16
"182006","ATL",0,0,0
"182009","LAX",0,0,0
"182016","ATL",0,0,0
"182018","ATL",0,0,0
"182022","LAX",0,0,28
"182028","ATL",0,0,13
"182039","ATL",0,0,0
"182040","LAX",0,0,23
"182043","ATL",0,0,0
"182059","ATL",0,0,0
"182073","LAX",0,0,12
"182074","ATL",0,0,0
"182077","LAX",0,0,11
"182080","ATL",0,0,0
"182081","ATL",0,0,78
"182084","ATL",0,0,5
"182089","LAX",0,0,0
"182109","LAX",0,0,5
"182112","ATL",0,0,8
"182130","ATL",0,0,0
"182134","ATL",0,0,0
"182142","ATL",0,0,0
"182146","ATL",0,0,0
"182148","ATL",0,0,0
"182151","ATL",0,0,12
"182155","ATL",0,0,0
"182158","ATL",0,0,29
"182159","ATL",0,0,0
"182162","ATL",0,0,0
"182170","ATL",0,0,4
"182179","ATL",0,0,25
"182187","ATL",0,0,0
"182192","ATL",0,0,2
"182195","ATL",0,0,0
"182198","LAX",0,0,17
"182199","ATL",0,0,0
"182210","LAX",0,0,93
"182211","ATL",0,0,0
"182220","LAX",0,0,13
"182234","ATL",0,0,13
"182235","ATL",0,0,0
"182236","ATL",0,0,0
"182237","ATL",0,0,0
"182239","LAX",0,0,0
"182243","ATL",0,0,0
"182248","ATL",0,0,9
"182250","ATL",0,0,0
"182253","ATL",0,0,0
"182255","ATL",0,0,5
"182268","LAX",0,0,0
"182272","ATL",0,0,1
"182273","ATL",0,0,0
"182284","ATL",0,0,0
"182288","LAX",0,0,14
"182289","ATL",0,0,0
"182291","ATL",0,0,0
"182295","ATL",0,0,0
"182300","ATL",0,0,37
"182304","ATL",0,0,6
"182307","ATL",0,0,6
"182310","ATL",0,0,3
"182314","ATL",0,0,24
"182318","ATL",0,0,0
"182324","ATL",0,0,0
"182330","ATL",0,0,13
"182335","ATL",0,0,0
"182341","ATL",0,0,0
"182343","ATL",0,0,0
"182344","ATL",0,0,0
"182346","ATL",0,0,17
"182353","ATL",0,0,7
"182354","ATL",0,0,0
"182365","ATL",0,0,6
"182366","ATL",0,0,8
"182370","ATL",0,0,5
"182377","ATL",0,0,34
"182386","ATL",0,0,0
"182391","ATL",0,0,0
"182415","ATL",0,0,21
"182419","ATL",0,0,0
"182420","ATL",0,0,0
"182423","ATL",0,0,1
"182434","ATL",0,0,0
"182438","ATL",0,0,0
"182442","ATL",0,0,0
"182445","ATL",0,0,0
"182450","ATL",0,0,21
"182451","LAX",0,0,22
"182456","ATL",0,0,0
"182462","ATL",0,0,49
"182463","ATL",0,0,0
"182469","ATL",0,0,13
"182474","ATL",0,0,0
"182480","LAX",0,0,0
"182487","ATL",0,0,0
"182488","ATL",0,0,8
"182492","ATL",0,0,6
"182494","ATL",0,0,0
"182503","ATL",0,0,8
"182510","ATL",0,0,0
"182518","ATL",0,0,3
"182519","ATL",0,0,0
"182523","ATL",0,0,0
"182529","ATL",0,0,0
"182539","ATL",0,0,0
"182549","ATL",0,0,0
"182554","ATL",0,0,0
"182569","ATL",0,0,0
"182572","LAX",0,0,0
"182574","ATL",0,0,6
"182579","LAX",0,0,0
"182581","LAX",0,0,0
"182589","ATL",0,0,0
"182592","ATL",0,0,5
"182594","ATL",0,0,0
"182599","ATL",0,0,16
"182600","LAX",0,0,32
"182602","ATL",0,0,31
"182604","ATL",0,0,21
"182608","ATL",0,0,0
"182609","ATL",0,0,0
"182611","ATL",0,0,23
"182614","ATL",0,0,9
"182615","ATL",0,0,6
"182623","ATL",0,0,0
"182624","LAX",0,0,0
"182629","ATL",0,0,6
"182631","ATL",0,0,0
"182639","ATL",0,0,0
"182640","ATL",0,0,0
"182653","ATL",0,0,0
"182654","ATL",0,0,11
"182658","ATL",0,0,5
"182665","ATL",0,0,0
"182667","ATL",28,0,0
"182671","ATL",0,0,55
"182677","ATL",0,0,15
"182679","ATL",0,0,0
"182683","ATL",0,0,0
"182688","LAX",0,0,144
"182690","ATL",0,0,21
"182694","ATL",0,0,0
"182697","ATL",0,0,5
"182701","ATL",0,0,21
"182706","ATL",0,0,0
"182719","ATL",0,0,0
"182729","ATL",0,0,25
"182754","ATL",0,0,0
"182759","LAX",0,0,7
"182775","ATL",0,0,0
"182778","LAX",0,0,29
"182779","ATL",0,0,0
"182789","ATL",0,0,0
"182791","ATL",0,0,0
"182793","ATL",0,0,0
"182794","ATL",0,0,0
"182804","ATL",0,0,15
"182815","ATL",0,0,0
"182817","ATL",0,0,0
"182819","ATL",0,0,0
"182823","ATL",0,0,7
"182825","ATL",0,0,0
"182830","ATL",0,0,0
"182834","ATL",0,0,0
"182842","ATL",0,0,0
"182845","LAX",0,0,0
"182851","ATL",0,0,0
"182852","ATL",0,0,0
"182854","ATL",0,0,0
"182857","ATL",0,0,0
"182860","ATL",0,0,0
"182867","ATL",0,0,0
"182868","ATL",0,0,0
"182876","ATL",0,0,0
"182877","ATL",0,0,3
"182879","ATL",0,0,7
"182883","ATL",0,0,14
"182885","ATL",0,0,0
"182891","ATL",0,0,62
"182900","ATL",0,0,0
"182904","ATL",0,0,0
"182909","ATL",0,0,0
"182910","ATL",0,0,47
"182926","ATL",0,0,0
"182930","ATL",0,0,47
"182932","ATL",0,0,5
"182938","ATL",0,0,0
"182939","ATL",0,0,0
"182946","ATL",0,0,0
"182949","ATL",0,0,0
"182967","ATL",0,0,20
"182970","ATL",0,0,0
"182989","ATL",0,0,0
"182992","ATL",0,0,13
"183008","ATL",0,0,0
"183009","ATL",0,0,0
"183013","ATL",0,0,0
"183016","ATL",0,0,0
"183020","ATL",0,0,9
"183022","ATL",0,0,0
"183023","ATL",0,0,0
"183025","LAX",0,0,24
"183032","ATL",0,0,8
"183039","ATL",0,0,0
"183042","ATL",0,0,0
"183049","ATL",21,0,0
"183053","ATL",0,0,0
"183066","ATL",0,0,0
"183077","ATL",0,0,0
"183079","ATL",0,0,1
"183094","ATL",0,0,0
"183107","LAX",0,0,0
"183112","LAX",0,0,20
"183113","LAX",57,0,0
"183115","ATL",0,0,15
"183126","ATL",0,0,0
"183127","ATL",0,0,0
"183130","ATL",0,0,0
"183136","ATL",0,0,0
"183149","ATL",0,0,0
"183161","ATL",0,0,76
"183162","ATL",0,0,0
"183167","ATL",0,0,21
"183172","ATL",0,0,11
"183180","ATL",0,0,0
"183181","ATL",0,0,2
"183188","ATL",0,0,0
"183196","ATL",0,0,0
"183198","ATL",0,0,0
"183199","ATL",0,0,9
"183200","ATL",0,0,0
"183202","ATL",0,0,0
"183211","ATL",0,0,8
"183221","ATL",0,0,22
"183237","ATL",0,0,0
"183242","ATL",0,0,5
"183243","ATL",0,0,12
"183247","LAX",0,0,0
"183254","ATL",0,0,0
"183264","ATL",0,0,0
"183265","ATL",0,0,0
"183266","ATL",0,0,7
"183272","ATL",0,0,51
"183273","ATL",0,0,0
"183288","LAX",0,0,9
"183298","ATL",0,0,14
"183302","LAX",0,0,0
"183313","ATL",0,0,0
"183320","ATL",0,0,0
"183321","ATL",0,0,0
"183325","LAX",0,0,0
"183336","ATL",0,0,10
"183341","ATL",0,0,0
"183354","ATL",0,0,0
"183359","ATL",0,0,0
"183362","ATL",0,0,0
"183371","ATL",0,0,0
"183379","ATL",0,0,0
"183380","ATL",0,0,0
"183381","ATL",0,0,0
"183392","ATL",0,0,0
"183394","ATL",0,0,36
"183410","ATL",0,0,0
"183411","ATL",0,0,0
"183412","ATL",0,0,11
"183415","ATL",0,0,0
"183425","LAX",0,0,40
"183428","ATL",0,0,0
"183435","ATL",0,0,0
"183442","LAX",0,0,0
"183457","ATL",0,0,17
"183460","ATL",0,0,0
"183464","LAX",0,0,0
"183475","LAX",0,0,8
"183485","ATL",0,0,0
"183488","ATL",0,0,0
"183494","ATL",0,0,0
"183495","ATL",0,0,23
"183497","ATL",0,0,53
"183499","ATL",0,0,0
"183501","ATL",0,0,0
"183507","ATL",0,0,5
"183510","ATL",0,0,0
"183513","ATL",0,0,0
"183514","ATL",0,0,0
"183516","ATL",0,0,0
"183518","ATL",0,0,2
"184167","LAX",0,0,167
"184168","LAX",0,0,92
"184172","LAX",0,0,19
"184173","LAX",0,0,192
"184175","LAX",18,0,74
"184176","LAX",0,0,170
"184177","LAX",121,0,13
"184178","LAX",0,0,25
"184179","LAX",0,0,5
"184180","LAX",0,0,20
"184181","LAX",0,0,5
"184182","LAX",0,0,0
"184183","LAX",0,0,58
"184184","LAX",14,0,17
"184185","LAX",84,0,0
"184187","LAX",0,0,24
"184190","LAX",0,0,112
"184191","LAX",0,0,19
"184194","LAX",0,0,8
"184195","LAX",0,0,20
"184196","LAX",0,0,2
"184197","LAX",0,0,12
"184198","LAX",0,0,48
"184199","LAX",0,0,40
"184200","LAX",0,0,198
"184201","LAX",0,0,20
"184202","LAX",0,0,81
"184203","LAX",0,0,56
"184204","LAX",0,0,18
"184205","LAX",0,0,29
"184206","LAX",0,0,109
"184207","LAX",0,0,12
"184209","LAX",0,0,207
"184210","LAX",0,0,135
"184211","LAX",0,0,117
"184212","LAX",0,0,286
"184213","LAX",0,0,28
"184214","LAX",0,0,27
"184215","LAX",0,0,106
"184216","LAX",0,0,17
"184217","LAX",0,0,41
"184218","LAX",0,0,83
"184219","LAX",0,0,113
"184220","LAX",0,0,19
"184222","LAX",51,0,4
"184223","LAX",0,0,13
"184224","LAX",0,0,37
"184225","LAX",0,0,251
"184226","LAX",0,0,29
"184227","LAX",0,0,8
"184228","LAX",0,0,16
"184229","LAX",0,0,14
"184230","LAX",0,0,11
"184231","LAX",0,0,0
"184232","LAX",0,0,29
"184233","LAX",0,0,11
"184234","LAX",0,0,22
"184235","LAX",0,0,44
"184236","LAX",0,0,57
"184237","LAX",0,0,136
"184240","LAX",0,0,7
"184241","LAX",0,0,7
"184244","LAX",0,0,27
"184245","LAX",0,0,199
"184246","LAX",0,0,152
"184247","LAX",0,0,98
"184248","LAX",0,0,32
"184249","LAX",0,0,222
"184250","LAX",0,0,102
"185748","LAX",0,0,41
"185749","LAX",0,0,15
"185751","LAX",0,0,25
"185752","LAX",0,0,10
"185753","LAX",0,0,15
"185755","LAX",0,0,91
"185756","LAX",0,0,21
"185757","LAX",0,0,72
"185758","LAX",0,0,73
"185759","LAX",0,0,20
"185760","LAX",0,0,13
"185763","LAX",0,0,34
"185764","LAX",0,0,49
"185765","LAX",0,0,23
"185766","LAX",0,0,25
"185767","LAX",0,0,78
"185768","LAX",0,0,0
"185772","LAX",0,0,22
"185773","LAX",0,0,98
"185775","LAX",0,0,93
"185777","LAX",0,0,35
"185779","LAX",0,0,105
"185780","LAX",0,0,24
"185781","LAX",0,0,31
"185783","LAX",0,0,4
"185784","LAX",0,0,0
"185785","LAX",0,0,48
"185786","LAX",0,0,0
"185787","LAX",0,0,55
"185788","LAX",0,0,125
"185789","LAX",0,0,0
"185790","LAX",60,0,0
"185791","LAX",0,0,0
"185792","LAX",0,0,40
"185793","LAX",0,0,27
"185794","LAX",0,0,71
"185795","LAX",0,0,15
"185800","LAX",0,0,90
"185801","LAX",0,0,73
"185802","LAX",0,0,43
"185803","LAX",0,0,1
"185804","LAX",0,0,20
"185805","LAX",0,0,30
"185806","LAX",0,0,58
"185807","LAX",0,0,0
"185808","LAX",0,0,41
"185810","LAX",0,0,79
"185811","LAX",0,0,35
"185812","LAX",0,0,0
"185813","LAX",0,0,0
"185814","LAX",0,0,57
"185815","LAX",0,0,0
"185816","LAX",0,0,191
"185817","LAX",0,0,106
"185818","LAX",0,0,29
"185819","LAX",0,0,4
"185822","LAX",0,0,29
"185823","LAX",0,0,0
"187432","LAX",0,0,14
"187433","LAX",0,0,20
"187436","LAX",0,0,0
"187437","LAX",0,0,50
"187440","LAX",0,0,15
"187442","LAX",0,0,0
"187444","LAX",0,0,39
"187449","LAX",0,0,0
"187450","LAX",0,0,13
"187451","LAX",0,0,19
"187452","LAX",0,0,0
"187454","LAX",0,0,70
"187456","LAX",0,0,13
"187458","LAX",0,0,53
"187459","LAX",0,0,61
"187463","LAX",0,0,6
"187465","LAX",0,0,28
"187466","LAX",0,0,56
"188839","LAX",0,0,0
"188840","LAX",0,0,50
"188843","LAX",0,0,32
"188845","LAX",0,0,16
"188848","LAX",0,0,7
"188849","LAX",0,0,0
"188852","LAX",0,0,27
"188853","LAX",0,0,7
"188854","LAX",0,0,15
"188856","LAX",0,0,34
"188862","LAX",0,0,0
"188864","LAX",0,0,0
"188866","LAX",0,0,89
"188867","LAX",0,0,0
"188868","LAX",0,0,15
"188869","LAX",0,0,1
"188872","LAX",0,0,19
"188874","LAX",0,0,18
"188876","LAX",0,0,11
"188879","LAX",0,0,55
"190266","LAX",0,0,48
"190269","LAX",0,0,79
"190272","LAX",0,0,9
"190273","LAX",0,0,47
"190274","LAX",0,0,40
"190277","LAX",0,0,3
"190278","LAX",0,0,7
"190280","LAX",0,0,0
"190281","LAX",0,0,11
"190282","LAX",0,0,21
"190287","LAX",0,0,15
"190288","LAX",0,0,36
"190289","LAX",0,0,11
"190290","LAX",0,0,37
"190291","LAX",0,0,13
"190292","LAX",0,0,0
"190293","LAX",0,0,14
"190294","LAX",0,0,24
"190296","LAX",0,0,34
"190297","LAX",0,0,46
"190298","LAX",0,0,0
"190299","LAX",0,0,0
"190303","LAX",0,0,27
"191779","LAX",0,0,38
"191782","LAX",0,0,0
"191785","LAX",0,0,24
"191787","LAX",0,0,13
"191788","LAX",0,0,13
"191789","LAX",0,0,61
"191790","LAX",0,0,25
"191794","LAX",0,0,16
"191797","LAX",0,0,5
"191799","LAX",0,0,67
"191800","LAX",0,0,26
"191802","LAX",0,0,16
"191803","LAX",0,0,32
"191810","LAX",0,0,28
"191811","LAX",0,0,17
"191815","LAX",0,0,0
"191817","LAX",0,0,0
"191818","LAX",0,0,70
"191819","LAX",0,0,15
"191820","LAX",0,0,81
"191823","LAX",0,0,13
"191824","LAX",0,0,2
"191825","LAX",0,0,28
"191826","LAX",70,0,16
"191828","LAX",0,0,0
"191829","LAX",16,0,0
"191830","LAX",0,0,17
"191832","LAX",0,0,12
"191833","LAX",0,0,33
"191834","LAX",0,0,21
"191835","LAX",0,0,32
"191836","LAX",0,0,28
"191837","LAX",0,0,63
"191838","LAX",0,0,9
"191839","LAX",0,0,50
"191840","LAX",0,0,14
"191841","LAX",0,0,10
"191844","LAX",0,0,24
"191846","LAX",0,0,26
"191848","LAX",0,0,22
"191849","LAX",0,0,97
"192943","LAX",0,0,0
"192944","LAX",0,0,11
"193653","LAX",0,0,6
"193654","LAX",0,0,4
"193656","LAX",0,0,12
"193657","LAX",0,0,0
"193658","LAX",0,0,21
"193659","LAX",0,0,46
"193661","LAX",0,0,1
"193662","LAX",0,0,44
"193663","LAX",0,0,48
"193667","LAX",0,0,0
"193668","LAX",0,0,15
"193669","LAX",0,0,11
"193672","LAX",0,0,12
"193673","LAX",0,0,22
"193675","LAX",0,0,14
"193676","LAX",0,0,20
"193678","LAX",0,0,1
"193679","LAX",0,0,10
"193680","LAX",0,0,0
"193682","LAX",0,0,2
"193683","LAX",0,0,18
"193684","LAX",0,0,0
"193685","LAX",0,0,0
"193686","LAX",0,0,23
"193687","LAX",0,0,3
"193689","LAX",0,0,30
"193695","LAX",0,0,11
"193697","LAX",0,0,15
"193698","LAX",0,0,4
"193699","LAX",0,0,16
"193701","LAX",0,0,21
"194806","LAX",0,0,16
"194807","LAX",0,0,1
"194809","LAX",0,0,90
"194811","LAX",0,0,0
"194812","LAX",0,0,7
"194815","LAX",0,0,24
"194816","LAX",0,0,21
"194817","LAX",0,0,54
"194820","LAX",0,0,5
"196003","LAX",0,0,33
"196006","LAX",0,0,69
"196007","LAX",0,0,16
"196009","LAX",0,0,75
"196010","LAX",0,0,31
"196011","LAX",0,0,19
"196012","LAX",0,0,51
"196015","LAX",0,0,43
"196017","LAX",0,0,217
"196020","LAX",0,0,26
"196023","LAX",0,0,97
"196024","LAX",0,0,17
"196025","LAX",0,0,48
"196026","LAX",0,0,40
"196027","LAX",0,0,19
"197530","LAX",0,0,0
"197531","LAX",0,0,2
"197533","LAX",0,0,34
"197535","LAX",0,0,0
"197536","LAX",190,0,2
"197537","LAX",0,0,7
"197538","LAX",0,0,21
"197539","LAX",0,0,0
"197542","LAX",0,0,363
"197543","LAX",0,0,27
"197545","LAX",0,0,16
"197546","LAX",0,0,60
"197547","LAX",0,0,26
"197549","LAX",0,0,9
"197550","LAX",0,0,0
"197551","LAX",0,0,82
"197552","LAX",0,0,19
"197558","LAX",0,0,30
"197560","LAX",0,0,24
"197561","LAX",0,0,42
"197562","LAX",0,0,16
"197563","LAX",0,0,60
"197564","LAX",0,0,34
"197565","LAX",0,0,5
"197567","LAX",0,0,87
"197569","LAX",0,0,97
"197571","LAX",0,0,39
"199125","LAX",0,0,54
"199127","LAX",0,0,0
"199128","LAX",0,0,0
"199129","LAX",0,0,84
"199131","LAX",0,0,9
"199132","LAX",0,0,62
"199133","LAX",0,0,40
"199134","LAX",0,0,17
"199137","LAX",0,0,11
"199138","LAX",0,0,27
"199139","LAX",0,0,63
"199140","LAX",0,0,16
"199141","LAX",0,0,10
"199144","LAX",0,0,14
"199145","LAX",0,0,85
"199146","LAX",0,0,114
"199147","LAX",0,0,5
"199148","LAX",0,0,8
"199151","LAX",0,0,14
"199156","LAX",0,0,15
"199157","LAX",0,0,14
"199158","LAX",0,0,122
"199159","LAX",0,0,34
"199161","LAX",0,0,0
"199163","LAX",0,0,10
"199164","LAX",0,0,27
"199165","LAX",0,0,51
"199167","LAX",0,0,33
"199168","LAX",0,0,22
"199170","LAX",0,0,35
"199171","LAX",0,0,15
"199173","LAX",0,0,103
"199174","LAX",0,0,16
"199175","LAX",0,0,0
"199178","LAX",0,0,15
"199180","LAX",0,0,23
"199183","LAX",0,0,15
"199187","LAX",0,0,15
"199188","LAX",0,0,15
"199189","LAX",0,0,11
"199190","LAX",0,0,23
"199192","LAX",0,0,39
"199193","LAX",0,0,2
"199194","LAX",0,0,39
"199196","LAX",0,0,47
"199197","LAX",0,0,38
"199198","LAX",0,0,26
"199199","LAX",0,0,26
"199203","LAX",0,0,47
"199205","LAX",0,0,12
"199206","LAX",0,0,15
"199209","LAX",0,0,20
"199210","LAX",0,0,34
"199211","LAX",0,0,28
"199212","LAX",0,0,88
"200687","LAX",0,0,19
"200688","LAX",0,0,18
"200689","LAX",0,16,0
"200691","LAX",0,10,9
"200697","LAX",0,0,17
"200698","LAX",0,0,7
"200700","LAX",0,0,40
"200701","LAX",0,0,2
"200702","LAX",0,0,1
"200705","LAX",0,0,54
"200706","LAX",0,0,0
"200708","LAX",0,7,21
"200709","LAX",0,0,29
"200713","LAX",0,0,27
"200715","LAX",0,0,0
"200716","LAX",0,0,0
"200717","LAX",0,0,23
"200718","LAX",0,6,29
"200719","LAX",0,0,47
"200720","LAX",0,0,0
"200722","LAX",0,0,0
"200723","LAX",0,0,22
"200724","LAX",0,0,0
"200725","LAX",0,0,50
"200726","LAX",0,0,0
"200729","LAX",0,0,12
"200730","LAX",0,5,16
"200731","LAX",0,0,34
"200732","LAX",0,5,17
"200735","LAX",0,14,30
"200737","LAX",0,0,39
"200739","LAX",0,0,38
"200740","LAX",0,0,17
"200741","LAX",0,0,64
"200743","LAX",0,0,43
"200744","LAX",0,0,6
"201949","LAX",0,0,15
"201951","LAX",0,0,35
"201952","LAX",0,0,15
"201954","LAX",0,0,11
"201958","LAX",0,0,15
"201960","LAX",0,0,0
"201962","LAX",0,0,0
"201964","LAX",0,0,55
"201968","LAX",0,0,0
"201970","LAX",0,0,0
"201971","LAX",0,0,8
"201972","LAX",0,0,19
"201973","LAX",0,0,15
"202908","LAX",0,2,57
"202909","LAX",0,15,0
"202910","LAX",0,4,14
"202911","LAX",0,0,40
"202912","LAX",0,15,1
"202916","LAX",0,0,15
"202917","LAX",0,0,10
"202918","LAX",0,0,0
"202921","LAX",0,0,0
"202924","LAX",0,0,237
"202925","LAX",0,0,108
"202927","LAX",0,0,0
"202928","LAX",1,0,26
"202930","LAX",0,0,26
"202932","LAX",0,65,0
"202933","LAX",0,52,0
"202935","LAX",0,0,26
"202936","LAX",0,0,186
"202938","LAX",0,24,9
"202939","LAX",0,0,20
"202940","LAX",0,0,10
"202941","LAX",0,0,95
"202942","LAX",0,9,54
"202945","LAX",0,0,33
"202948","LAX",0,0,64
"202949","LAX",0,47,0
"202952","LAX",0,33,0
"202953","LAX",0,0,22
"202956","LAX",0,0,26
"202959","LAX",0,0,127
"202960","LAX",0,0,11
"202962","LAX",0,51,0
"202964","LAX",0,0,59
"202965","LAX",0,0,42
"204125","LAX",0,0,105
"204133","LAX",0,0,41
"204135","LAX",0,0,18
"204136","LAX",0,0,22
"204139","LAX",0,0,31
"204145","LAX",0,0,0
"204149","LAX",0,0,3
"204151","LAX",0,0,42
"204157","LAX",0,0,4
"204158","LAX",0,0,29
"204160","LAX",0,0,33
"204162","LAX",0,0,26
"204163","LAX",0,0,147
"204164","LAX",0,0,0
"204166","LAX",0,0,2
"204167","LAX",0,0,32
"204168","LAX",0,0,0
"204169","LAX",0,0,0
"204170","LAX",0,0,27
"204171","LAX",0,0,86
"204173","LAX",0,0,10
"204174","LAX",0,0,43
"204177","LAX",0,0,44
"204180","LAX",0,0,21
"204184","LAX",0,0,83
"204185","LAX",0,0,60
"205378","LAX",0,0,106
"205382","LAX",0,0,20
"205384","LAX",0,0,22
"205386","LAX",0,0,72
"205387","LAX",0,0,25
"205393","LAX",0,0,23
"205394","LAX",0,0,19
"205398","LAX",0,0,73
"205399","LAX",0,0,4
"205400","LAX",0,0,25
"205401","LAX",0,0,14
"205402","LAX",0,0,75
"205405","LAX",0,0,26
"205406","LAX",0,0,99
"205407","LAX",139,0,2
"205408","LAX",101,0,0
"205409","LAX",0,0,0
"205410","LAX",0,0,11
"205411","LAX",0,0,0
"205412","LAX",0,0,11
"205413","LAX",0,0,0
"205415","LAX",0,0,18
"205416","LAX",0,0,25
"205419","LAX",0,0,17
"205423","LAX",0,0,1
"206574","LAX",0,0,64
"206577","LAX",0,0,105
"206578","LAX",16,0,0
"206582","LAX",0,0,4
"206583","LAX",0,0,73
"206586","LAX",0,0,79
"206589","LAX",32,0,17
"206590","LAX",0,0,21
"206592","LAX",21,0,0
